ID,Y,M,D,HH,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Daily Summary
2262,2006,2,11,5,Foggy,snow,-2.1500000000000004,-2.1500000000000004,0.96,0.6118,286.0,0.9499,1015.24,Foggy starting overnight continuing until afternoon.
2263,2006,2,11,6,Foggy,snow,-2.127777777777777,-4.0,0.96,5.0393,254.0,0.483,1015.72,Foggy starting overnight continuing until afternoon.
2264,2006,2,11,7,Foggy,snow,-2.411111111111111,-4.227777777777778,1.0,4.8461,238.0,0.7567,1016.27,Foggy starting overnight continuing until afternoon.
2265,2006,2,11,8,Foggy,snow,-1.0388888888888894,-3.933333333333332,0.99,7.969500000000001,274.0,1.9159,1016.95,Foggy starting overnight continuing until afternoon.
2266,2006,2,11,9,Foggy,snow,-0.0499999999999999,-3.083333333333334,0.92,9.016,295.0,3.1395,1017.28,Foggy starting overnight continuing until afternoon.
2267,2006,2,11,10,Foggy,rain,0.0277777777777761,-2.9611111111111104,0.99,8.903300000000002,307.0,1.3202,1017.89,Foggy starting overnight continuing until afternoon.
2268,2006,2,11,11,Foggy,rain,0.0222222222222217,-4.21111111111111,0.99,14.1841,350.0,1.4651,1018.5,Foggy starting overnight continuing until afternoon.
2269,2006,2,11,12,Foggy,rain,0.0222222222222217,-3.638888888888889,0.99,11.4954,359.0,2.5921000000000003,1018.72,Foggy starting overnight continuing until afternoon.
2270,2006,2,11,13,Mostly Cloudy,rain,0.2388888888888887,-3.816666666666668,0.92,13.524,354.0,5.5384,1018.96,Foggy starting overnight continuing until afternoon.
2271,2006,2,11,14,Partly Cloudy,rain,0.1166666666666671,-4.6000000000000005,0.85,16.985500000000002,338.0,6.0697,1019.39,Foggy starting overnight continuing until afternoon.
2272,2006,2,11,15,Clear,rain,1.1388888888888873,-3.327777777777777,0.78,16.9694,328.0,7.969500000000001,1019.68,Foggy starting overnight continuing until afternoon.
2273,2006,2,11,16,Clear,rain,0.9888888888888896,-2.716666666666667,0.79,12.6385,323.0,7.728,1020.17,Foggy starting overnight continuing until afternoon.
2274,2006,2,11,17,Clear,snow,-0.9722222222222222,-3.9166666666666665,0.88,8.1788,327.0,6.0697,1020.47,Foggy starting overnight continuing until afternoon.
2275,2006,2,11,18,Clear,snow,-1.0166666666666655,-4.816666666666667,0.88,11.1734,309.0,6.0697,1021.05,Foggy starting overnight continuing until afternoon.
2276,2006,2,11,19,Clear,snow,-1.1333333333333329,-4.083333333333334,0.91,8.1144,301.0,5.7316,1021.44,Foggy starting overnight continuing until afternoon.
2277,2006,2,11,20,Clear,snow,-2.127777777777777,-2.127777777777777,0.95,3.5581,246.0,6.021400000000001,1021.56,Foggy starting overnight continuing until afternoon.
2278,2006,2,11,21,Clear,snow,-2.2222222222222223,-6.222222222222222,0.92,10.996300000000002,263.0,6.021400000000001,1021.94,Foggy starting overnight continuing until afternoon.
2279,2006,2,11,22,Clear,snow,-3.227777777777777,-6.027777777777779,0.91,6.7298,282.0,6.1341,1022.52,Foggy starting overnight continuing until afternoon.
2280,2006,2,11,23,Clear,snow,-3.2888888888888896,-5.98888888888889,0.88,6.4561,314.0,9.7083,1022.38,Foggy starting overnight continuing until afternoon.
2281,2006,2,12,0,Clear,snow,-4.261111111111112,-7.188888888888889,0.91,6.6332,310.0,9.7083,1022.67,Mostly cloudy starting overnight continuing until night.
2282,2006,2,12,1,Partly Cloudy,snow,-3.394444444444444,-7.466666666666667,0.8,10.4167,298.0,14.4095,1022.97,Mostly cloudy starting overnight continuing until night.
2283,2006,2,12,2,Overcast,snow,-4.349999999999999,-7.244444444444444,0.92,6.5366,334.0,9.6761,1023.39,Mostly cloudy starting overnight continuing until night.
2284,2006,2,12,3,Overcast,snow,-3.7944444444444434,-6.683333333333334,0.92,6.7298,338.0,7.824600000000001,1023.18,Mostly cloudy starting overnight continuing until night.
2285,2006,2,12,4,Partly Cloudy,snow,-4.661111111111111,-9.655555555555557,0.91,12.8961,328.0,6.1341,1023.32,Mostly cloudy starting overnight continuing until night.
2286,2006,2,12,5,Overcast,snow,-3.816666666666668,-6.005555555555556,0.92,5.2003,313.0,6.0375000000000005,1023.83,Mostly cloudy starting overnight continuing until night.
2287,2006,2,12,6,Overcast,snow,-3.816666666666668,-7.277777777777778,0.92,8.1949,270.0,6.118,1023.83,Mostly cloudy starting overnight continuing until night.
2288,2006,2,12,7,Clear,snow,-2.922222222222223,-6.816666666666666,0.86,10.1108,265.0,4.524100000000001,1023.95,Mostly cloudy starting overnight continuing until night.
2289,2006,2,12,8,Clear,snow,-2.822222222222221,-7.394444444444444,0.85,12.8156,270.0,6.295100000000001,1023.95,Mostly cloudy starting overnight continuing until night.
2290,2006,2,12,9,Mostly Cloudy,snow,-2.2000000000000006,-7.26111111111111,0.88,15.778000000000002,280.0,9.982,1024.05,Mostly cloudy starting overnight continuing until night.
2291,2006,2,12,10,Partly Cloudy,snow,-0.0944444444444453,-4.544444444444444,0.82,15.1823,297.0,9.4507,1023.91,Mostly cloudy starting overnight continuing until night.
2292,2006,2,12,11,Mostly Cloudy,rain,0.1166666666666671,-4.727777777777779,0.81,17.71,310.0,11.2056,1023.59,Mostly cloudy starting overnight continuing until night.
2293,2006,2,12,12,Mostly Cloudy,rain,1.183333333333335,-4.01111111111111,0.75,22.073100000000004,319.0,11.2056,1023.57,Mostly cloudy starting overnight continuing until night.
2294,2006,2,12,13,Mostly Cloudy,rain,1.2555555555555544,-2.9444444444444446,0.74,15.568700000000002,291.0,11.0285,1023.28,Mostly cloudy starting overnight continuing until night.
2295,2006,2,12,14,Overcast,rain,2.2666666666666657,-2.08888888888889,0.69,18.0481,301.0,11.27,1022.45,Mostly cloudy starting overnight continuing until night.
2296,2006,2,12,15,Mostly Cloudy,rain,1.2277777777777783,-3.333333333333333,0.69,17.661700000000003,309.0,11.27,1022.16,Mostly cloudy starting overnight continuing until night.
2297,2006,2,12,16,Overcast,rain,1.2166666666666657,-3.827777777777778,0.69,21.010500000000004,300.0,11.0285,1022.12,Mostly cloudy starting overnight continuing until night.
2298,2006,2,12,17,Mostly Cloudy,rain,1.0611111111111091,-3.95,0.7,20.4792,299.0,9.9015,1022.17,Mostly cloudy starting overnight continuing until night.
2299,2006,2,12,18,Overcast,snow,-0.0499999999999999,-3.9833333333333343,0.82,12.654600000000002,309.0,9.9015,1022.17,Mostly cloudy starting overnight continuing until night.
2300,2006,2,12,19,Overcast,snow,-0.1555555555555562,-3.583333333333333,0.83,10.4006,309.0,11.0768,1022.47,Mostly cloudy starting overnight continuing until night.
2301,2006,2,12,20,Overcast,snow,-1.1388888888888893,-5.050000000000001,0.87,11.5276,310.0,9.982,1022.26,Mostly cloudy starting overnight continuing until night.
2302,2006,2,12,21,Overcast,snow,-0.6277777777777772,-4.388888888888888,0.8,11.3505,300.0,15.826300000000002,1022.29,Mostly cloudy starting overnight continuing until night.
2303,2006,2,12,22,Mostly Cloudy,snow,-1.1055555555555547,-4.944444444444444,0.8,11.27,320.0,14.586600000000002,1022.49,Mostly cloudy starting overnight continuing until night.
2304,2006,2,12,23,Mostly Cloudy,snow,-1.6944444444444449,-5.627777777777776,0.78,11.1734,318.0,15.826300000000002,1022.57,Mostly cloudy starting overnight continuing until night.
2305,2006,2,13,0,Partly Cloudy,snow,-2.783333333333334,-6.944444444444445,0.78,11.1734,309.0,15.826300000000002,1022.77,Partly cloudy until night.
2306,2006,2,13,1,Mostly Cloudy,snow,-3.6555555555555546,-3.6555555555555546,0.87,3.0429,231.0,6.6493,1023.68,Partly cloudy until night.
2307,2006,2,13,2,Partly Cloudy,snow,-3.733333333333333,-8.094444444444443,0.81,11.2217,290.0,15.826300000000002,1022.85,Partly cloudy until night.
2308,2006,2,13,3,Mostly Cloudy,snow,-4.238888888888888,-7.222222222222222,0.84,6.7781,281.0,15.826300000000002,1022.84,Partly cloudy until night.
2309,2006,2,13,4,Mostly Cloudy,snow,-3.755555555555557,-7.922222222222223,0.84,10.4972,289.0,14.9569,1022.68,Partly cloudy until night.
2310,2006,2,13,5,Mostly Cloudy,snow,-4.822222222222222,-8.472222222222221,0.92,8.2593,290.0,9.9015,1022.65,Partly cloudy until night.
2311,2006,2,13,6,Partly Cloudy,snow,-3.822222222222221,-8.277777777777779,0.84,11.4793,308.0,9.9015,1022.46,Partly cloudy until night.
2312,2006,2,13,7,Mostly Cloudy,snow,-4.966666666666667,-4.966666666666667,0.85,4.1699,295.0,9.821,1022.74,Partly cloudy until night.
2313,2006,2,13,8,Mostly Cloudy,snow,-2.783333333333334,-6.544444444444445,0.85,9.7405,310.0,9.7566,1022.97,Partly cloudy until night.
2314,2006,2,13,9,Partly Cloudy,snow,-2.2000000000000006,-7.5,0.81,17.0338,329.0,9.8049,1022.98,Partly cloudy until night.
2315,2006,2,13,10,Partly Cloudy,snow,-1.655555555555556,-6.344444444444445,0.78,14.5222,333.0,10.5938,1023.19,Partly cloudy until night.
2316,2006,2,13,11,Partly Cloudy,snow,-1.0388888888888894,-4.811111111111111,0.75,11.0446,339.0,11.2056,1023.37,Partly cloudy until night.
2317,2006,2,13,12,Partly Cloudy,rain,0.1166666666666671,-3.3500000000000005,0.69,10.7709,349.0,10.0464,1023.16,Partly cloudy until night.
2318,2006,2,13,13,Partly Cloudy,rain,1.0777777777777766,-1.9555555555555555,0.64,9.7727,343.0,10.4006,1022.94,Partly cloudy until night.
2319,2006,2,13,14,Partly Cloudy,rain,1.1388888888888873,-2.2277777777777787,0.64,11.1895,338.0,11.27,1022.76,Partly cloudy until night.
2320,2006,2,13,15,Partly Cloudy,rain,1.1388888888888873,-2.127777777777777,0.59,10.787,6.0,11.27,1022.75,Partly cloudy until night.
2321,2006,2,13,16,Partly Cloudy,rain,0.255555555555556,-2.605555555555556,0.62,8.6135,25.0,11.4471,1022.99,Partly cloudy until night.
2322,2006,2,13,17,Partly Cloudy,snow,-0.994444444444444,-0.994444444444444,0.74,2.4472,69.0,11.125100000000002,1022.84,Partly cloudy until night.
2323,2006,2,13,18,Partly Cloudy,snow,-2.155555555555555,-2.155555555555555,0.8,2.7531000000000003,176.0,9.9015,1023.52,Partly cloudy until night.
2324,2006,2,13,19,Partly Cloudy,snow,-2.816666666666667,-2.816666666666667,0.84,3.5098000000000003,189.0,9.8371,1024.01,Partly cloudy until night.
2325,2006,2,13,20,Clear,snow,-2.827777777777777,-4.7,0.85,4.8461,208.0,6.118,1023.94,Partly cloudy until night.
2326,2006,2,13,21,Partly Cloudy,snow,-3.75,-6.372222222222222,0.91,6.118,197.0,6.118,1024.23,Partly cloudy until night.
2327,2006,2,13,22,Partly Cloudy,snow,-4.283333333333334,-6.783333333333334,0.91,5.699400000000001,212.0,6.166300000000001,1024.4,Partly cloudy until night.
2328,2006,2,13,23,Mostly Cloudy,snow,-4.705555555555555,-7.594444444444445,0.91,6.391700000000001,217.0,6.118,1024.02,Partly cloudy until night.
2329,2006,2,14,0,Mostly Cloudy,snow,-3.711111111111111,-3.711111111111111,0.88,3.5581,228.0,6.118,1024.12,Mostly cloudy until morning.
2330,2006,2,14,1,Mostly Cloudy,snow,-2.4000000000000004,-4.444444444444445,0.95,5.313,228.0,3.719100000000001,1024.57,Mostly cloudy until morning.
2331,2006,2,14,2,Overcast,snow,-3.733333333333333,-3.733333333333333,0.91,3.6225,250.0,6.0697,1023.62,Mostly cloudy until morning.
2332,2006,2,14,3,Overcast,snow,-2.6888888888888887,-5.361111111111111,0.92,6.6332,245.0,6.0697,1023.12,Mostly cloudy until morning.
2333,2006,2,14,4,Overcast,snow,-2.2666666666666657,-5.022222222222222,0.88,7.0035,260.0,6.295100000000001,1022.72,Mostly cloudy until morning.
2334,2006,2,14,5,Clear,snow,-2.7111111111111104,-5.922222222222222,0.91,8.05,252.0,6.0697,1022.64,Mostly cloudy until morning.
2335,2006,2,14,6,Clear,snow,-3.75,-3.75,0.92,3.22,229.0,5.9731000000000005,1022.72,Mostly cloudy until morning.
2336,2006,2,14,7,Overcast,snow,-3.561111111111111,-3.561111111111111,0.92,4.1055,181.0,3.944500000000001,1023.02,Mostly cloudy until morning.
2337,2006,2,14,8,Mostly Cloudy,snow,-2.177777777777779,-2.177777777777779,0.95,4.2665,189.0,3.5259,1023.23,Mostly cloudy until morning.
2338,2006,2,14,9,Clear,snow,-1.0888888888888897,-4.044444444444445,0.88,8.1466,283.0,4.8461,1023.44,Mostly cloudy until morning.
2339,2006,2,14,10,Overcast,rain,0.0999999999999998,-2.2777777777777786,0.82,7.0196000000000005,334.0,5.6833,1023.57,Mostly cloudy until morning.
2340,2006,2,14,11,Partly Cloudy,rain,0.994444444444444,-0.4777777777777774,0.76,5.0715,335.0,7.905100000000001,1023.76,Mostly cloudy until morning.
2341,2006,2,14,12,Overcast,rain,1.0888888888888897,1.0888888888888897,0.75,3.3488,354.0,7.969500000000001,1023.85,Mostly cloudy until morning.
2342,2006,2,14,13,Partly Cloudy,rain,1.9722222222222203,1.9722222222222203,0.7,3.1717,328.0,10.8836,1023.86,Mostly cloudy until morning.
2343,2006,2,14,14,Mostly Cloudy,rain,1.1555555555555546,1.1555555555555546,0.69,3.5420000000000007,337.0,11.0446,1023.65,Mostly cloudy until morning.
2344,2006,2,14,15,Mostly Cloudy,rain,1.0833333333333348,1.0833333333333348,0.75,4.6368,5.0,11.0446,1023.73,Mostly cloudy until morning.
2345,2006,2,14,16,Overcast,rain,0.2444444444444432,-2.2222222222222223,0.8,7.357700000000001,49.0,10.448900000000002,1023.81,Mostly cloudy until morning.
2346,2006,2,14,17,Overcast,snow,-0.0277777777777781,-3.150000000000001,0.82,9.3541,100.0,6.0053,1023.95,Mostly cloudy until morning.
2347,2006,2,14,18,Mostly Cloudy,snow,-0.1166666666666671,-0.1166666666666671,0.82,1.7710000000000004,124.0,6.0053,1024.25,Mostly cloudy until morning.
2348,2006,2,14,19,Mostly Cloudy,snow,-0.0722222222222216,-2.372222222222222,0.85,6.7298,108.0,6.118,1024.42,Mostly cloudy until morning.
2349,2006,2,14,20,Clear,snow,-1.2055555555555566,-1.2055555555555566,0.92,4.8139,138.0,5.957000000000001,1024.44,Mostly cloudy until morning.
2350,2006,2,14,21,Mostly Cloudy,snow,-1.2277777777777783,-3.511111111111111,0.92,6.230700000000001,131.0,6.8747,1024.25,Mostly cloudy until morning.
2351,2006,2,14,22,Mostly Cloudy,snow,-1.6166666666666667,-3.927777777777778,0.95,6.1502,129.0,4.508,1024.62,Mostly cloudy until morning.
2352,2006,2,14,23,Mostly Cloudy,snow,-1.761111111111112,-4.15,0.92,6.295100000000001,139.0,3.9606,1024.63,Mostly cloudy until morning.
2353,2006,2,15,0,Mostly Cloudy,snow,-2.244444444444444,-2.244444444444444,0.92,3.3488,152.0,3.9606,1024.64,Foggy starting overnight continuing until afternoon.
2354,2006,2,15,1,Foggy,snow,-0.8944444444444442,-6.344444444444445,0.96,19.964,149.0,0.966,1013.57,Foggy starting overnight continuing until afternoon.
2355,2006,2,15,2,Foggy,snow,-2.805555555555556,-4.694444444444445,0.96,4.8944,167.0,1.8837,1024.33,Foggy starting overnight continuing until afternoon.
2356,2006,2,15,3,Foggy,snow,-2.85,-2.85,0.96,3.2844,169.0,0.1932,1023.82,Foggy starting overnight continuing until afternoon.
2357,2006,2,15,4,Foggy,snow,-3.3222222222222224,-3.3222222222222224,0.96,3.2039,178.0,0.3381,1023.7,Foggy starting overnight continuing until afternoon.
2358,2006,2,15,5,Foggy,snow,-3.822222222222221,-3.822222222222221,0.92,4.6690000000000005,149.0,0.161,1023.5,Foggy starting overnight continuing until afternoon.
2359,2006,2,15,6,Foggy,snow,-4.861111111111111,-4.861111111111111,0.92,4.7656,123.0,0.161,1023.3,Foggy starting overnight continuing until afternoon.
2360,2006,2,15,7,Foggy,snow,-4.888888888888889,-7.077777777777777,0.93,4.9266000000000005,145.0,0.1449,1023.46,Foggy starting overnight continuing until afternoon.
2361,2006,2,15,8,Foggy,snow,-4.866666666666668,-8.422222222222222,0.92,7.969500000000001,131.0,0.161,1023.38,Foggy starting overnight continuing until afternoon.
2362,2006,2,15,9,Foggy,snow,-3.827777777777778,-7.177777777777779,0.92,7.889000000000001,131.0,0.1771,1023.66,Foggy starting overnight continuing until afternoon.
2363,2006,2,15,10,Foggy,snow,-2.805555555555556,-6.838888888888889,0.93,10.6743,130.0,0.1932,1023.55,Foggy starting overnight continuing until afternoon.
2364,2006,2,15,11,Foggy,snow,-2.694444444444445,-6.822222222222223,0.99,11.1412,158.0,0.3381,1022.88,Foggy starting overnight continuing until afternoon.
2365,2006,2,15,12,Foggy,snow,-2.066666666666666,-6.538888888888888,0.99,13.0732,140.0,0.805,1022.07,Foggy starting overnight continuing until afternoon.
2366,2006,2,15,13,Foggy,snow,-0.9111111111111114,-5.105555555555556,0.92,12.9766,157.0,1.3685,1020.99,Foggy starting overnight continuing until afternoon.
2367,2006,2,15,14,Foggy,snow,-0.8666666666666659,-5.355555555555556,0.98,14.457800000000002,149.0,2.9785000000000004,1019.93,Foggy starting overnight continuing until afternoon.
2368,2006,2,15,15,Mostly Cloudy,snow,-0.8666666666666659,-5.116666666666667,0.98,13.2825,140.0,3.4615,1019.53,Foggy starting overnight continuing until afternoon.
2369,2006,2,15,16,Mostly Cloudy,rain,0.2444444444444432,-3.9833333333333343,0.9,14.3934,139.0,4.0572,1018.44,Foggy starting overnight continuing until afternoon.
2370,2006,2,15,17,Clear,snow,-0.9555555555555548,-5.466666666666667,0.99,14.457800000000002,131.0,3.4615,1017.55,Foggy starting overnight continuing until afternoon.
2371,2006,2,15,18,Clear,snow,-0.0055555555555564,-4.294444444444445,0.92,14.441700000000004,131.0,4.83,1017.22,Foggy starting overnight continuing until afternoon.
2372,2006,2,15,19,Clear,rain,0.0111111111111128,-4.405555555555555,0.86,15.101800000000004,139.0,7.728,1016.28,Foggy starting overnight continuing until afternoon.
2373,2006,2,15,20,Overcast,snow,-0.0055555555555564,-4.833333333333333,0.85,17.4524,130.0,10.8192,1015.08,Foggy starting overnight continuing until afternoon.
2374,2006,2,15,21,Overcast,snow,-0.0277777777777781,-4.861111111111111,0.85,17.4524,140.0,9.5956,1014.47,Foggy starting overnight continuing until afternoon.
2375,2006,2,15,22,Overcast,rain,0.0999999999999998,-4.644444444444444,0.85,17.114300000000004,140.0,9.6922,1013.78,Foggy starting overnight continuing until afternoon.
2376,2006,2,15,23,Overcast,rain,0.5111111111111121,-4.611111111111111,0.79,20.2055,150.0,9.5956,1012.89,Foggy starting overnight continuing until afternoon.
2377,2006,2,16,0,Overcast,rain,0.0222222222222217,-4.766666666666666,0.86,17.243100000000002,149.0,5.8765,1012.13,Foggy starting overnight continuing until evening.
2378,2006,2,16,1,Foggy,rain,3.111111111111112,-0.255555555555556,0.95,13.2503,176.0,2.9624,1002.68,Foggy starting overnight continuing until evening.
2379,2006,2,16,2,Foggy,snow,-0.4888888888888883,-5.961111111111112,0.96,20.865600000000004,150.0,0.805,1010.01,Foggy starting overnight continuing until evening.
2380,2006,2,16,3,Foggy,rain,0.0444444444444434,-5.183333333333333,0.96,20.125,159.0,1.2880000000000005,1008.63,Foggy starting overnight continuing until evening.
2381,2006,2,16,4,Foggy,rain,0.127777777777776,-5.561111111111113,0.96,23.6509,151.0,1.8354,1007.41,Foggy starting overnight continuing until evening.
2382,2006,2,16,5,Foggy,rain,1.1111111111111112,-4.58888888888889,0.93,26.1303,160.0,2.5277000000000003,1006.24,Foggy starting overnight continuing until evening.
2383,2006,2,16,6,Overcast,rain,1.1111111111111112,-3.805555555555556,0.92,19.9157,169.0,3.4615,1005.66,Foggy starting overnight continuing until evening.
